;category;title;description;price;level;img_alt;img_url;product_quantity;product_details;img_src
309;PROJEKTOWANIE;Kurs Rysowania na tablecie graficznym;Dowiedz się jak wybrać odpowiedni tablet graficzny, skonfigurować go i opanować techniki rysowania krok po kroku. Poznaj kompletny workflow, który pozwoli Ci tworzyć świetne cyfrowe rysunki!;59;Podstawowy;Kurs Rysowania na tablecie graficznym;;1000;20 materiałów treningowych i 31 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_rysowania_na_tablecie_graficznym.jpg
310;PROJEKTOWANIE;3ds Max + V-Ray Next - realistyczne wizualizacje 3D;Naucz się tworzyć fotorealistyczne wizualizacje wykorzystując V-Ray Next dla 3ds Max. Opanuj jeden z najlepszych silników renderujących na rynku!;36;Średniozaawansowany;3ds Max + V-Ray Next - realistyczne wizualizacje 3D;;1000;28 materiałów treningowych i 54 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/3ds_max_v-ray_next_-_realistyczne_wizualizacje_3d.jpg
311;PROJEKTOWANIE;Podstawy typografii - skład i łamanie tekstu;Dowiedz się czym charakteryzują się najlepsze fonty, jak właściwie dobierać kroje pisma i zadbać o najważniejsze aspekty typograficzne twoich publikacji;49;Podstawowy;Podstawy typografii - skład i łamanie tekstu;;1000;18 materiałów treningowych i 35 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/podstawy_typografii_sklad_i_lamanie_tekstu.jpg
312;PROJEKTOWANIE;Kurs Digital Painting dla początkujących;Zdobądź umiejętności pracy na tablecie graficznym i poznaj techniki rysowania w Adobe Photoshop, które pozwolą Ci tworzyć niesamowite ilustracje cyfrowe.;49;Podstawowy;Kurs Digital Painting dla początkujących;;1000;24 materiałów treningowych i 46 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/digital-painting_dla_poczatkujacych.jpg
313;PROJEKTOWANIE;Kurs Adobe InDesign CC - zaawansowany;Poznaj zaawansowane możliwości Adobe InDesign i rozwiń swoją wiedzę na temat składu i łamania tekstu oraz przygotowania publikacji do druku.;49;Zaawansowany;Kurs Adobe InDesign CC - zaawansowany;;1000;18 materiałów treningowych i 37 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/adobe_indesign_cc_zaawansowany.jpg
314;PROJEKTOWANIE;Kurs Adobe InDesign CC dla początkujących;Naucz się wykorzystywać najważniejsze narzędzia Adobe InDesign. Dowiedz się jak pracować ze składem i łamaniem tekstu na potrzeby druku i publikacji elektronicznych.;49;Podstawowy;Kurs Adobe InDesign CC dla początkujących;;1000;20 materiałów treningowych i 56 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/adobe_indesign_cc_dla_poczatkujacych.jpg
315;PROJEKTOWANIE;Własna aplikacja - od pomysłu do zarabiania;Napisz aplikację, która odniesie sukces! Dowiedz się jak wybrać platformę, technologię i skąd pozyskać finansowanie. Poznaj sposoby targetowania użytkowników i zacznij zarabiać na swoim pomyśle.;27;Średniozaawansowany;Własna aplikacja - od pomysłu do zarabiania;;1000;42 materiałów treningowych i 43 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/wlasna_aplikacja_od_pomyslu_do_zarabiania.jpg
316;PROJEKTOWANIE;Kurs GIMP 2.10 - podstawy edycji grafiki;Zdobądź podstawy edycji grafiki z najnowszą wersją darmowego programu GIMP. Dowiedz się jak edytować zdjęcia, dokonywać retuszu, korekty kolorów i pracować z tekstem.;49;Podstawowy;Kurs GIMP 2.10 - podstawy edycji grafiki;;1000;83 materiałów treningowych i 85 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gimp_2_10_podstawy_edycji_grafiki.jpg
317;PROJEKTOWANIE;Graphic Design - podstawy projektowania;Poznaj fundamentalne zasady projektowania graficznego. Dowiedz się czym jest język projektowania, jak stosować reguły kompozycji, pracować z kolorem i używać typografii;59;Podstawowy;Graphic Design - podstawy projektowania;;1000;29 materiałów treningowych i 36 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/podstawy_designu.jpg
318;PROJEKTOWANIE;Wprowadzenie do concept art i ilustracji;Połącz swoją wyobraźnię z pasją do grafiki i zostań profesjonalnym artystą koncepcyjnym i ilustratorem. Zdobądź wiedzę na temat kompozycji, szkicowania, teksturowania i twórz niesamowite ilustracje;59;Podstawowy;Wprowadzenie do concept art i ilustracji;;1000;20 materiałów treningowych i 27 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/wprowadzenie_do_ilustracji_i_concept_art.jpg
319;PROJEKTOWANIE;Kurs Photoshop w biznesie i marketingu;Naucz się samodzielnie tworzyć wszystkie materiały marketingowe jakich potrzebujesz - od grafik do social media po banery reklamowe, na wizytówkach i ulotkach kończąc;69;Średniozaawansowany;Kurs Photoshop w biznesie i marketingu;;1000;36 materiałów treningowych i 45 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/photoshop_w_biznesie_i_marketingu.jpg
320;PROJEKTOWANIE;Podstawy level design w Unreal Engine;Zostań level designerem i twórz poziomy do gier 3D w silniku Unreal Engine. Wykorzystuj modularne assety, twórz oświetlenie, zarządzaj animacją i post procesami;39;Średniozaawansowany;Podstawy level design w Unreal Engine;;1000;27 materiałów treningowych i 43 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/podstawy_level_design_w_unreal_engine.jpg
321;PROJEKTOWANIE;Teksturowanie modeli 3D do gier;Stwórz realistyczne materiały w Substance Designer wykorzystując technikę Physically-Based Rendering. Poznaj techniki teksturowania modeli 3D w Substance Painter;36;Średniozaawansowany;Teksturowanie modeli 3D do gier;;1000;27 materiałów treningowych i 38 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/teksturowanie_modeli_3D_do_gier.jpg
322;PROJEKTOWANIE;Modelowanie środowiska do gier;Stwórz modularne elementy i zbuduj z nich środowisko 3D. Poznaj metody stosowane w projektowaniu i modelowaniu obiektów do gier komputerowych z 3ds Max;24;Średniozaawansowany;Modelowanie środowiska do gier;;1000;24 materiałów treningowych i 25 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/modelowanie_srodowiska_do_gier.jpg
323;PROJEKTOWANIE;Kurs SolidWorks od podstaw;Naucz się projektować w najpopularniejszym programie dla inżynierów;49;Podstawowy;Kurs SolidWorks od podstaw;;1000;6 materiałów treningowych i 67 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/solidworks_od_podstaw.jpg
324;PROJEKTOWANIE;Projektowanie wnętrz - wizualizacja kuchni;Naucz się tworzyć fotorealistyczne wizualizacje kuchni, wykorzystując oprogramowanie V-Ray;39;Średniozaawansowany;Projektowanie wnętrz - wizualizacja kuchni;;1000;7 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Projektowanie_wnetrz_wizualizacja_kuchni.jpg
325;PROJEKTOWANIE;Kurs SketchUp - efektywne projektowanie;Poznaj najlepsze techniki projektowania w SketchUp! Korzystaj ze sprawdzonych porad i trików;49;Średniozaawansowany;Kurs SketchUp - efektywne projektowanie;;1000;7 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/sketchup_efektywne_projektowanie.jpg
326;PROJEKTOWANIE;Wizualizacja architektury - praktyczne projekty;Twórz realistyczne wizualizacje architektury wykorzystując zaawansowane możliwości Photoshopa;26;Średniozaawansowany;Wizualizacja architektury - praktyczne projekty;;1000;8 materiałów treningowych i 58 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/wizualizacja_architektury_projekty.jpg
327;PROJEKTOWANIE;Kurs 3ds Max od podstaw;Poznaj najważniejsze narzędzia 3dsMax i zacznij tworzyć świetne projekty 3D;49;Podstawowy;Kurs 3ds Max od podstaw;;1000;10 materiałów treningowych i 92 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_3ds_max.jpg
328;PROJEKTOWANIE;Kurs Adobe Photoshop CC - zaawansowany;Poznaj zaawansowane możliwości Photoshopa CC i zacznij edytować grafikę jak prawdziwy profesjonalista;59;Zaawansowany;Kurs Adobe Photoshop CC - zaawansowany;;1000;1 materiałów treningowych i 80 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/adobe_photoshop_cc_zaawansowany.jpg
329;PROJEKTOWANIE;Kurs Photoshop CC dla początkujących;Poznaj solidne podstawy Adobe Photoshop CC 2018 i zacznij swoją przygodę z edycją grafiki już dziś!;69;Podstawowy;Kurs Photoshop CC dla początkujących;;1000;6 materiałów treningowych i 83 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/adobe_photoshop_cc2017.jpg
330;PROJEKTOWANIE;Wizualizacja produktów - praktyczne projekty;Twórz fotorealistyczne wizualizacje produktów z wykorzystaniem modeli 3D;26;Średniozaawansowany;Wizualizacja produktów - praktyczne projekty;;1000;13 materiałów treningowych i 65 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/wizualizacja_produktow.jpg
331;PROJEKTOWANIE;Kurs Autodesk Inventor od podstaw;Opanuj podstawy projektowania 3D w Autodesk Inventor i twórz dopracowane projekty;39;Podstawowy;Kurs Autodesk Inventor od podstaw;;1000;10 materiałów treningowych i 62 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_inventor_2017.jpg
332;PROJEKTOWANIE;Kurs Liternictwo - od szkicu do druku;Opanuj najważniejsze narzędzia i stwórz swoją wyjątkową kompozycję literniczą;49;Podstawowy;Kurs Liternictwo - od szkicu do druku;;1000;1 materiałów treningowych i 36 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_letteringu.jpg
333;PROJEKTOWANIE;Kurs GIMP zaawansowany;Poznaj zaawansowane narzędzia GIMP'a i naucz się tworzyć niesamowite efekty;30;Średniozaawansowany;Kurs GIMP zaawansowany;;1000;5 materiałów treningowych i 64 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gimp_zaawansowany.jpg
334;PROJEKTOWANIE;Kurs Illustrator CC od podstaw;Opanuj podstawy Adobe Illustrator CC 2017 i wkrocz w kreatywny świat grafiki wektorowej;69;Podstawowy;Kurs Illustrator CC od podstaw;;1000;11 materiałów treningowych i 87 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs_Illustrator_CC_od_podstaw.jpg
335;PROJEKTOWANIE;Fotomontaż w Photoshopie;Poznaj receptę na świetny fotomontaż i stwórz go od podstaw w Photoshopie;59;Średniozaawansowany;Fotomontaż w Photoshopie;;1000;1 materiałów treningowych i 50 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Fotomontaze_w_Photoshop.jpg
336;PROJEKTOWANIE;Kurs modelowania i drukowania 3D;Opanuj podstawy obsługi drukarki 3D, naucz się modelować i twórz niesamowite wydruki 3D;49;Podstawowy;Kurs modelowania i drukowania 3D;;1000;10 materiałów treningowych i 50 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_drukowania_3D.jpg
337;PROJEKTOWANIE;Kurs GIMP od podstaw;Opanuj podstawy edycji grafiki w Gimpie i zachwyć wszystkich swoimi zdjęciami;49;Podstawowy;Kurs GIMP od podstaw;;1000;13 materiałów treningowych i 83 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs_Gimp_od_podstaw1.jpg
338;PROJEKTOWANIE;Kurs Revit - projektowanie parametryczne;Naucz się projektowania parametrycznego. Twórz świetne projekty szybciej i efektywniej niż do tej pory!;59;Średniozaawansowany;Kurs Revit - projektowanie parametryczne;;1000;13 materiałów treningowych i 64 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Revit-parametryczny.jpg
339;PROJEKTOWANIE;Kurs Revit - projektowanie w BIM od podstaw;Opanuj projektowanie w Autodesk Revit i zacznij wykorzystywać zalety technologii BIM;49;Podstawowy;Kurs Revit - projektowanie w BIM od podstaw;;1000;14 materiałów treningowych i 59 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Revit-BIM.jpg
340;PROJEKTOWANIE;Intensywny kurs AutoCAD - stopień II;Wykorzystaj zaawansowane narzędzia i funkcje AutoCADa. Twórz dopracowane i profesjonalne projekty!;49;Podstawowy;Intensywny kurs AutoCAD - stopień II;;1000;5 materiałów treningowych i 38 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Intensywny-kurs-AutoCAD-stopien-II.jpg
341;PROJEKTOWANIE;Intensywny kurs AutoCAD - stopień I;Naucz się podstaw precyzyjnego rysowania. Rozpocznij karierę projektanta CAD już dziś!;69;Podstawowy;Intensywny kurs AutoCAD - stopień I;;1000;5 materiałów treningowych i 47 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Intensywny-kurs-AutoCAD-stopien-I.jpg
342;PROJEKTOWANIE;Kurs UX & UI - sztuka użytecznego projektowania;UX Design - klucz do sukcesu każdej aplikacji i strony internetowej;69;Podstawowy;Kurs UX & UI - sztuka użytecznego projektowania;;1000;9 materiałów treningowych i 111 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-UX-UI-sztuka-uzytecznego-projektowania.jpg
343;BIZNES I MARKETING;Kurs Produkcja spotu reklamowego od A do Z;Dowiedz się jak zupełnie od zera przygotować spot reklamowy dla Twojej firmy, produktu lub usługi. Zbuduj własne studio, naucz się nagrywać i montować reklamy wideo małym budżetem.;49;Podstawowy;Kurs Produkcja spotu reklamowego od A do Z;;1000;20 materiałów treningowych i 42 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_produkcja_spotu_reklamowego_od_a_do_z.jpg
344;BIZNES I MARKETING;Kurs Excel w Twojej firmie - praktyczne zastosowania;Naucz się efektywnie wykorzystywać Excela w swojej firmie do realizacji codziennych zadań. Poznaj przydatne funkcje i narzędzia, które ułatwią Ci prowadzenie biznesu.;99;Średniozaawansowany;Kurs Excel w Twojej firmie - praktyczne zastosowania;;1000;24 materiałów treningowych i 34 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_excel_w_twojej_firmie_-_praktyczne_zastosowania.jpg
345;BIZNES I MARKETING;Kurs Storytelling w biznesie i marketingu;Naucz się wykorzystywać storytelling w marketingu swojej firmy i zacznij zwiększać sprzedaż. Opanuj sztukę opowiadania historii i wykorzystaj ją do budowania wizerunku i zwiększenia świadomość marki.;79;Podstawowy;Kurs Storytelling w biznesie i marketingu;;1000;20 materiałów treningowych i 39 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_storytelling_w_biznesie_i_marketingu.jpg
346;BIZNES I MARKETING;Kurs Jak prowadzić komunikację w social media i zwiększać sprzedaż;Zadbaj o skuteczną komunikację swojej marki w mediach społecznościowych. Buduj zaangażowanie, przyciągają odbiorców i zwiększaj sprzedaż!;69;Podstawowy;Kurs Jak prowadzić komunikację w social media i zwiększać sprzedaż;;1000;37 materiałów treningowych i 41 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_prowadzic_komunikacje_w_social_media_i_zwiekszac_sprzedaz.jpg
347;BIZNES I MARKETING;Kurs Jak zdobywać klientów w social mediach;Naucz się wykorzystywać social media do zdobywania klientów. Dowiedz się, które serwisy społecznościowe będą najskuteczniejsze w Twojej branży i zwiększaj sprzedaż, dzięki social sellingowi.;79;Podstawowy;Kurs Jak zdobywać klientów w social mediach;;1000;29 materiałów treningowych i 36 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_zdobywac_klientow_w_social_mediach.jpg
348;BIZNES I MARKETING;Kurs Jak skutecznie motywować i budować zaangażowanie pracowników;Poznaj sprawdzone sposoby na zwiększenie motywacji i zaangażowania pracowników. Spraw, by Twój zespół był bardziej efektywny i pracował na sukces firmy!;69;Podstawowy;Kurs Jak skutecznie motywować i budować zaangażowanie pracowników;;1000;20 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_skutecznie_motywowac_i_budowac_zaangazowanie_pracownikow.jpg
349;BIZNES I MARKETING;Kurs Jak zbudować znaną markę online;Dowiedz się jak stworzyć silną i rozpoznawalną markę w Internecie. Zbuduj wokół niej zaangażowaną społeczność i wykorzystaj jej siłę do rozwoju Twojego biznesu.;69;Podstawowy;Kurs Jak zbudować znaną markę online;;1000;33 materiałów treningowych i 36 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_zbudowac_znana_marke_online.jpg
350;BIZNES I MARKETING;Kurs WordPress dla zielonych - własna strona od podstaw;Stwórz własną stronę bez jakiejkolwiek wiedzy na temat programowania. Dowiedz się jak samodzielnie nią zarządzać i wykorzystać do rozwoju swojego biznesu lub pasji.;79;Podstawowy;Kurs WordPress dla zielonych - własna strona od podstaw;;1000;20 materiałów treningowych i 62 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wordpress_dla_zielonych.jpg
351;BIZNES I MARKETING;Kurs LinkedIn - budowanie marki osobistej;Zbuduj profesjonalny profil na LinkedIn i wykorzystaj jego możliwości do budowania marki osobistej, zdobywania nowych klientów, zwiększania sprzedaży i rozwijania kariery zawodowej.;79;Podstawowy;Kurs LinkedIn - budowanie marki osobistej;;1000;23 materiałów treningowych i 27 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_linkedin_-_budowanie_marki_osobistej.jpg
352;BIZNES I MARKETING;Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań;Dowiedz się jak automatyzować procesy biznesowe w Twojej firmie. Zwiększ wydajność swoją i swoich pracowników optymalizując rutynowe i żmudne zadania.;69;Podstawowy;Kurs Wydajne zarządzanie firmą - automatyzacja i optymalizacja zadań;;1000;25 materiałów treningowych i 60 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wydajne_zarzadzanie_firma_-_automatyzacja_i_optymalizacja_zadan.jpg
353;BIZNES I MARKETING;Kurs Narzędzia marketingowe i automatyzacja w e-commerce;Poznaj sprawdzone narzędzia do optymalizacji i automatyzacji marketingu. Zwiększ skuteczność newsletterów, ogarnij social media, twórz świetne treści i rozwijaj swój biznes szybciej niż do tej pory!;89;Podstawowy;Kurs Narzędzia marketingowe i automatyzacja w e-commerce;;1000;25 materiałów treningowych i 60 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_automatyzacja_marketingu_od_podstaw.jpg
